player_id,team_abbrev,season
8478452,EDM,2020
8480890,ARI,2020
8474207,VGK,2020
8477502,PHI,2020
8475798,NSH,2020
8479368,ANA,2020
8474098,PIT,2020
8480063,NSH,2020
8479315,TOR,2020
8477488,CAR,2020
8480072,LAK,2020
8480083,BUF,2020
8479639,VGK,2020
8474610,CBJ,2020
8476437,MIN,2020
8480946,EDM,2020
8480833,NYR,2020
8470638,BOS,2020
8481618,COL,2020
8480813,DET,2020
8476300,CGY,2020
8478493,MIN,2020
8476396,BUF,2020
8471669,WPG,2020
8480158,TBL,2020
8478851,NSH,2020
8478856,ARI,2020
8474584,CBJ,2020
8478444,VAN,2020
8480205,CBJ,2020
8475176,NSH,2020
8479644,LAK,2020
8477429,WPG,2020
8477942,MIN,2020
8474157,VGK,2020
8473512,PHI,2020
8476981,MTL,2020
8476393,NSH,2020
8474190,TOR,2020
8477933,BUF,2020
8480727,VGK,2020
8475179,EDM,2020
8475765,STL,2020
8476459,NYR,2020
8476455,COL,2020
8474641,ANA,2020
8474612,VAN,2020
8470281,CHI,2020
8478133,MTL,2020
8480865,NYI,2020
8478454,FLA,2020
8480873,TOR,2020
8480803,EDM,2020
8480806,ANA,2020
8475170,STL,2020
8471709,SJS,2020
8481641,DAL,2020
8475220,MIN,2020
8480821,DET,2020
8482240,DET,2020
8473446,COL,2020
8481533,ANA,2020
8477215,DET,2020
8474125,STL,2020
8476902,DAL,2020
8480848,DAL,2020
8476525,BUF,2020
8479291,NYR,2020
8479984,TBL,2020
8477392,ARI,2020
8471887,FLA,2020
8478049,TBL,2020
8479376,OTT,2020
8479407,NJD,2020
8476323,CAR,2020
8480069,COL,2020
8474736,CGY,2020
8478397,CGY,2020
8477494,MTL,2020
8480015,FLA,2020
8475728,ARI,2020
8478841,NJD,2020
8477474,CHI,2020
8477680,PIT,2020
8478904,CAR,2020
8475178,EDM,2020
8475768,STL,2020
8477987,SJS,2020
8475287,NSH,2020
8481019,WPG,2020
8477934,EDM,2020
8477493,FLA,2020
8475820,COL,2020
8480039,CAR,2020
8478109,BUF,2020
8480043,TOR,2020
8477500,VAN,2020
8475791,BOS,2020
8479372,ANA,2020
8475164,ANA,2020
8471729,EDM,2020
8477407,FLA,2020
8478431,DET,2020
8481147,CHI,2020
8476941,NJD,2020
8478477,TBL,2020
8476892,STL,2020
8480384,SJS,2020
8473473,CGY,2020
8476288,OTT,2020
8470642,MTL,2020
8476461,PHI,2020
8476462,CAR,2020
8473453,WPG,2020
8478146,VAN,2020
8479339,CBJ,2020
8480797,PHI,2020
8478424,WPG,2020
8480027,DAL,2020
8479345,ARI,2020
8478055,FLA,2020
8476410,CGY,2020
8478468,BOS,2020
8478047,ARI,2020
8478476,ARI,2020
8475160,STL,2020
8477416,CBJ,2020
8474685,COL,2020
8478506,CBJ,2020
8478029,ANA,2020
8478136,SJS,2020
8482063,VAN,2020
8474697,NSH,2020
8473573,OTT,2020
8465009,WSH,2020
8475796,DAL,2020
8480814,CHI,2020
8482067,CGY,2020
8481516,SJS,2020
8476915,EDM,2020
8476858,NYR,2020
8476278,NYR,2020
8478455,LAK,2020
8477887,VGK,2020
8475188,VGK,2020
8480113,LAK,2020
8476881,SJS,2020
8475714,NSH,2020
8479335,BUF,2020
8480003,NJD,2020
8482179,NYR,2020
8480913,ARI,2020
8475613,PHI,2020
8477507,CHI,2020
8478017,PIT,2020
8480276,SJS,2020
8470966,CGY,2020
8476545,SJS,2020
8481122,ANA,2020
8473544,ARI,2020
8478567,CBJ,2020
8478211,ARI,2020
8474884,STL,2020
8474628,CGY,2020
8480222,NYI,2020
8474151,TBL,2020
8479318,TOR,2020
8475869,BUF,2020
8476979,MTL,2020
8479547,CGY,2020
8478401,NJD,2020
8478569,FLA,2020
8478432,ARI,2020
8476442,SJS,2020
8480025,CHI,2020
8470600,MIN,2020
8478020,OTT,2020
8480208,OTT,2020
8477951,ARI,2020
8477846,CHI,2020
8481638,EDM,2020
8479425,DET,2020
8476905,VGK,2020
8477497,CGY,2020
8479945,CBJ,2020
8476439,CGY,2020
8470047,DET,2020
8474161,PHI,2020
8478447,NJD,2020
8480201,PHI,2020
8480289,NYR,2020
8477433,NSH,2020
8479402,CAR,2020
8466139,SJS,2020
8478866,CGY,2020
8471707,EDM,2020
8482641,FLA,2020
8476879,PIT,2020
8478396,CGY,2020
8476449,CBJ,2020
8479523,CHI,2020
8479981,VAN,2020
8476886,EDM,2020
8479671,NSH,2020
8476356,BUF,2020
8469459,CBJ,2020
8473449,BUF,2020
8479410,TBL,2020
8473504,NYI,2020
8480009,NSH,2020
8476906,PHI,2020
8474749,MIN,2020
8476913,EDM,2020
8470610,MIN,2020
8480021,BOS,2020
8475193,MTL,2020
8480860,NJD,2020
8480884,MIN,2020
8478458,CBJ,2020
8474218,ARI,2020
8480879,OTT,2020
8479343,ARI,2020
8480184,DET,2020
8476415,MIN,2020
8479379,DET,2020
8477946,DET,2020
8475762,WPG,2020
8479976,CGY,2020
8474062,CBJ,2020
8479370,COL,2020
8478056,OTT,2020
8476907,STL,2020
8478439,PHI,2020
8479328,NYR,2020
8480029,OTT,2020
8476921,CAR,2020
8478027,FLA,2020
8480801,OTT,2020
8478046,ANA,2020
8477464,TOR,2020
8478542,PIT,2020
8477998,CAR,2020
8472382,NYI,2020
8475753,STL,2020
8478519,TBL,2020
8480845,LAK,2020
8478472,TBL,2020
8475784,BUF,2020
8477366,MIN,2020
8477353,VAN,2020
8474673,TOR,2020
8476875,PIT,2020
8478408,TOR,2020
8477320,BOS,2020
8474565,VGK,2020
8474564,TBL,2020
8475794,DAL,2020
8480023,STL,2020
8475766,OTT,2020
8476952,WPG,2020
8476473,CHI,2020
8475158,STL,2020
8481535,VAN,2020
8477404,PIT,2020
8479395,DET,2020
8478967,ARI,2020
8479420,BUF,2020
8476457,EDM,2020
8478528,DAL,2020
8471284,DAL,2020
8470621,MTL,2020
8478498,BOS,2020
8471215,PIT,2020
8478483,TOR,2020
8477901,WSH,2020
8477903,WSH,2020
8482116,OTT,2020
8482222,SJS,2020
8480056,VAN,2020
8474141,CHI,2020
8478870,SJS,2020
8475184,NYR,2020
8481522,VGK,2020
8475197,EDM,2020
8478416,TBL,2020
8470613,SJS,2020
8474066,NYI,2020
8478502,COL,2020
8476480,DET,2020
8478840,BUF,2020
8479066,FLA,2020
8477810,DAL,2020
8481186,COL,2020
8476960,LAK,2020
8477409,FLA,2020
8477406,VGK,2020
8477495,CBJ,2020
8474038,MTL,2020
8476483,ANA,2020
8479982,COL,2020
8476931,BUF,2020
8475278,CGY,2020
8475735,BOS,2020
8477290,WSH,2020
8481523,CHI,2020
8479316,NSH,2020
8478011,MIN,2020
8482062,NSH,2020
8479944,PIT,2020
8476919,OTT,2020
8478485,BOS,2020
8479516,WSH,2020
8475181,NYI,2020
8482623,CBJ,2020
8476419,NYI,2020
8477814,PIT,2020
8480073,OTT,2020
8475780,BOS,2020
8479414,NJD,2020
8476463,MIN,2020
8475906,DAL,2020
8476430,VGK,2020
8479388,CHI,2020
8478888,BOS,2020
8475204,CHI,2020
8479322,PHI,2020
8474040,DET,2020
8482055,PIT,2020
8482369,SJS,2020
8473618,WPG,2020
8477335,COL,2020
8471675,PIT,2020
8477935,FLA,2020
8474600,NSH,2020
8474579,NSH,2020
8479675,LAK,2020
8481433,DET,2020
8477950,NYR,2020
8478366,FLA,2020
8474145,STL,2020
8476292,TBL,2020
8475848,MTL,2020
8482124,LAK,2020
8480776,CAR,2020
8477969,PIT,2020
8481105,MTL,2020
8476871,VAN,2020
8474034,TBL,2020
8477949,VGK,2020
8480014,LAK,2020
8480145,WPG,2020
8479987,CAR,2020
8471274,ARI,2020
8478115,TOR,2020
8474176,WSH,2020
8479974,PHI,2020
8476967,MTL,2020
8477573,STL,2020
8476428,NSH,2020
8477450,DAL,2020
8474683,ANA,2020
8475225,BOS,2020
8480070,CHI,2020
8475149,MIN,2020
8475233,TBL,2020
8471699,DAL,2020
8478882,CBJ,2020
8476458,NYR,2020
8471214,WSH,2020
8471873,FLA,2020
8478131,BOS,2020
8477391,NSH,2020
8475797,BOS,2020
8478460,CBJ,2020
8471724,PIT,2020
8477960,LAK,2020
8477964,STL,2020
8481477,MIN,2020
8480844,FLA,2020
8479337,CHI,2020
8476392,WPG,2020
8481058,MTL,2020
8479587,DAL,2020
8480196,BUF,2020
8478467,SJS,2020
8476888,CBJ,2020
8479252,COL,2020
8477989,ARI,2020
8476312,ANA,2020
8476851,TOR,2020
8477454,DET,2020
8482247,CBJ,2020
8478550,NYR,2020
8475236,BUF,2020
8475324,WSH,2020
8477492,COL,2020
8475726,MTL,2020
8477479,DET,2020
8478857,NYI,2020
8479998,LAK,2020
8475690,CGY,2020
8473419,BOS,2020
8477456,COL,2020
8477380,NYR,2020
8471303,VAN,2020
8481812,SJS,2020
8471735,FLA,2020
8476874,LAK,2020
8475151,NYI,2020
8480798,CHI,2020
8477520,BUF,2020
8481600,LAK,2020
8475750,MTL,2020
8477932,FLA,2020
8471804,CBJ,2020
8474688,SJS,2020
8471817,VGK,2020
8476897,STL,2020
8475222,DAL,2020
8478831,CBJ,2020
8473422,TOR,2020
8477498,EDM,2020
8480005,WPG,2020
8478434,VGK,2020
8481518,NJD,2020
8474613,OTT,2020
8477478,VGK,2020
8478508,NSH,2020
8475191,VGK,2020
8476792,STL,2020
8477952,DET,2020
8477426,OTT,2020
8474090,NYR,2020
8478466,WSH,2020
8475718,TOR,2020
8476885,NYR,2020
8481740,NJD,2020
8479439,COL,2020
8478403,BUF,2020
8476368,TBL,2020
8480226,NJD,2020
8481560,LAK,2020
8477931,VGK,2020
8477845,WSH,2020
8476326,EDM,2020
8478465,VAN,2020
8477851,ARI,2020
8480466,CAR,2020
8474031,ANA,2020
8480002,NJD,2020
8475808,ARI,2020
8476917,NYI,2020
8478106,VGK,2020
8471260,DAL,2020
8480031,ANA,2020
8476429,NYI,2020
8478491,ANA,2020
8477508,BOS,2020
8481528,BUF,2020
8479542,CHI,2020
8480853,CBJ,2020
8477444,COL,2020
8479462,NYR,2020
8477369,MIN,2020
8477070,COL,2020
8476882,CAR,2020
8471233,NYI,2020
8480074,CBJ,2020
8478013,STL,2020
8474037,PHI,2020
8480008,CGY,2020
8474102,STL,2020
8478420,COL,2020
8478507,PIT,2020
8476924,LAK,2020
8474567,TOR,2020
8480035,BUF,2020
8479986,VAN,2020
8481481,LAK,2020
8479344,EDM,2020
8476344,VAN,2020
8476975,CAR,2020
8482241,PIT,2020
8471686,DET,2020
8480459,CHI,2020
8476381,CHI,2020
8481626,BUF,2020
8474189,WSH,2020
8477476,MTL,2020
8479994,LAK,2020
8475810,PIT,2020
8476927,PIT,2020
8480901,BOS,2020
8479356,NYI,2020
8474162,TOR,2020
8475772,BUF,2020
8478474,ARI,2020
8475763,PHI,2020
8478949,CBJ,2020
8478463,NYI,2020
8477355,NJD,2020
8471685,LAK,2020
8476869,CAR,2020
8475218,NSH,2020
8477314,WSH,2020
8475186,BOS,2020
8478906,FLA,2020
8478440,CHI,2020
8475413,DAL,2020
8477365,BOS,2020
8478462,VGK,2020
8466138,TOR,2020
8478067,PHI,2020
8473507,MTL,2020
8477149,TOR,2020
8481178,PHI,2020
8478400,OTT,2020
8479382,PHI,2020
8475745,BOS,2020
8480326,COL,2020
8479378,WPG,2020
8476404,PHI,2020
8480078,NYR,2020
8473994,DAL,2020
8476390,MIN,2020
8476438,COL,2020
8477930,COL,2020
8479358,PHI,2020
8481572,WPG,2020
8475844,TOR,2020
8480053,SJS,2020
8480058,PIT,2020
8476474,TOR,2020
8479398,COL,2020
8478421,NJD,2020
8480871,CHI,2020
8477511,WSH,2020
8478040,STL,2020
8477944,DET,2020
8481640,SJS,2020
8478864,MIN,2020
8479546,BOS,2020
8480769,DAL,2020
8471698,WSH,2020
8477463,STL,2020
8476448,VGK,2020
8474618,STL,2020
8480028,PHI,2020
8476925,NSH,2020
8476432,CBJ,2020
8474291,VAN,2020
8477451,MIN,2020
8479772,VAN,2020
8477956,BOS,2020
8477501,COL,2020
8481554,NYR,2020
8479573,NJD,2020
8476891,BOS,2020
8474716,MIN,2020
8478075,BUF,2020
8479992,DET,2020
8477482,STL,2020
8480830,CAR,2020
8474053,SJS,2020
8481624,TOR,2020
8477244,PIT,2020
8479999,BUF,2020
8477446,NSH,2020
8479511,NJD,2020
8475279,MTL,2020
8480817,NYR,2020
8479369,CBJ,2020
8477021,TOR,2020
8477343,NSH,2020
8476456,FLA,2020
8476918,VAN,2020
8476854,ANA,2020
8478104,STL,2020
8476934,CAR,2020
8477512,ARI,2020
8474573,NYI,2020
8480800,VAN,2020
8478911,LAK,2020
8477503,CBJ,2020
8479371,NSH,2020
8477940,WPG,2020
8477979,PHI,2020
8480822,COL,2020
8479411,OTT,2020
8479293,PIT,2020
8474602,WSH,2020
8478445,NYI,2020
8476407,ANA,2020
8473563,WSH,2020
8477073,LAK,2020
8481813,EDM,2020
8479365,BOS,2020
8476285,OTT,2020
8476988,NSH,2020
8476467,DAL,2020
8476331,WPG,2020
8481582,TOR,2020
8476389,CAR,2020
8480467,LAK,2020
8481596,OTT,2020
8480012,VAN,2020
8477330,CHI,2020
8471676,DET,2020
8474604,ARI,2020
8480336,LAK,2020
8476422,BOS,2020
8478874,CHI,2020
8480762,CBJ,2020
8478868,SJS,2020
8479325,BOS,2020
8478585,CGY,2020
8471262,COL,2020
8478512,NYI,2020
8478427,CAR,2020
8473548,ARI,2020
8478449,DAL,2020
8476822,DET,2020
8475172,COL,2020
8478915,WPG,2020
8475792,CHI,2020
8479977,EDM,2020
8474068,EDM,2020
8476966,TBL,2020
8475235,ANA,2020
8479602,NSH,2020
8474870,TBL,2020
8476441,MTL,2020
8470612,ANA,2020
8474563,LAK,2020
8479355,VAN,2020
8470755,NSH,2020
8478074,PIT,2020
8474849,VAN,2020
8480001,BOS,2020
8475169,SJS,2019
8480950,ARI,2019
8470144,DET,2019
8476981,CBJ,2019
8479318,TOR,2019
8478506,CBJ,2019
8477126,COL,2019
8478407,STL,2019
8478498,BOS,2019
8470187,NYI,2019
8478469,OTT,2019
8478851,NSH,2019
8479379,DET,2019
8479371,NSH,2019
8475848,MTL,2019
8475168,NSH,2019
8478870,OTT,2019
8476460,WPG,2019
8477417,BOS,2019
8478839,FLA,2019
8473533,CAR,2019
8478434,VGK,2019
8476278,NSH,2019
8474564,TBL,2019
8475748,BUF,2019
8475958,WSH,2019
8475841,SJS,2019
8478873,ANA,2019
8476892,STL,2019
8473473,CGY,2019
8478074,PIT,2019
8471228,DAL,2019
8478866,PIT,2019
8476967,MTL,2019
8477404,PIT,2019
8474578,SJS,2019
8470755,ARI,2019
8470613,SJS,2019
8477901,NSH,2019
8478508,NSH,2019
8470110,DET,2019
8475906,DAL,2019
8480036,DAL,2019
8475747,DET,2019
8478424,WPG,2019
8476792,BOS,2019
8477384,FLA,2019
8479994,LAK,2019
8476891,BOS,2019
8476807,NJD,2019
8480145,WPG,2019
8478427,CAR,2019
8476921,CAR,2019
8476372,CHI,2019
8478841,NJD,2019
8473415,DET,2019
8478449,DAL,2019
8481105,MTL,2019
8470257,STL,2019
8479315,NJD,2019
8476870,CBJ,2019
8480011,STL,2019
8470607,CHI,2019
8476624,TBL,2019
8479465,CHI,2019
8480727,VGK,2019
8477380,SJS,2019
8478040,STL,2019
8476406,WPG,2019
8481554,NYR,2019
8475765,STL,2019
8479368,ANA,2019
8476473,CHI,2019
8476329,WSH,2019
8477402,NYR,2019
8476878,BUF,2019
8477989,ARI,2019
8480769,DAL,2019
8478439,PHI,2019
8476442,COL,2019
8480027,DAL,2019
8480384,SJS,2019
8479985,MTL,2019
8476428,NSH,2019
8473563,WSH,2019
8474149,FLA,2019
8471303,VAN,2019
8474722,TBL,2019
8477488,CAR,2019
8476456,FLA,2019
8477498,EDM,2019
8474161,PHI,2019
8478366,FLA,2019
8478146,CHI,2019
8468674,VGK,2019
8478838,MTL,2019
8476907,STL,2019
8479381,DAL,2019
8476389,CAR,2019
8475343,WSH,2019
8479510,TOR,2019
8479580,SJS,2019
8478882,CBJ,2019
8476894,WSH,2019
8474098,FLA,2019
8474697,OTT,2019
8478400,OTT,2019
8477341,TOR,2019
8478493,MIN,2019
8480314,OTT,2019
8473512,PHI,2019
8475807,BOS,2019
8477444,COL,2019
8478043,PIT,2019
8475799,CAR,2019
8475314,NYI,2019
8478466,ANA,2019
8475158,STL,2019
8476469,MTL,2019
8477046,LAK,2019
8478399,WSH,2019
8477496,CGY,2019
8479320,OTT,2019
8476924,LAK,2019
8479356,NYI,2019
8474568,TBL,2019
8481481,LAK,2019
8474590,WSH,2019
8480748,ANA,2019
8478401,NJD,2019
8478013,STL,2019
8476392,WPG,2019
8480144,CHI,2019
8477932,FLA,2019
8478056,CAR,2019
8478472,TBL,2019
8481650,CBJ,2019
8478462,VGK,2019
8480944,BOS,2019
8477972,NJD,2019
8476461,PHI,2019
8475868,WPG,2019
8475235,ANA,2019
8475287,FLA,2019
8474613,ARI,2019
8476539,VGK,2019
8478519,TBL,2019
8479345,ARI,2019
8477450,DAL,2019
8474683,ANA,2019
8479376,MTL,2019
8477949,VGK,2019
8476953,SJS,2019
8478460,CBJ,2019
8477493,FLA,2019
8475763,PHI,2019
8474189,WSH,2019
8476391,COL,2019
8479523,CHI,2019
8476923,NJD,2019
8479358,PHI,2019
8474597,DET,2019
8475188,VGK,2019
8477507,COL,2019
8476356,CGY,2019
8479372,ANA,2019
8471707,EDM,2019
8471426,STL,2019
8479482,WSH,2019
8475225,NSH,2019
8480797,PHI,2019
8476525,BUF,2019
8478027,FLA,2019
8478444,VAN,2019
8480205,CBJ,2019
8478477,TBL,2019
8475768,STL,2019
8476958,CAR,2019
8473618,WPG,2019
8479388,FLA,2019
8477038,NJD,2019
8470595,MIN,2019
8477476,MTL,2019
8479328,NYR,2019
8479983,SJS,2019
8479587,DAL,2019
8473463,NYI,2019
8478915,WPG,2019
8479370,COL,2019
8469454,WSH,2019
8476987,VGK,2019
8474053,SJS,2019
8468508,CAR,2019
8479511,NJD,2019
8480023,STL,2019
8473419,BOS,2019
8476419,NYI,2019
8479571,SJS,2019
8477974,CBJ,2019
8477969,PIT,2019
8480160,SJS,2019
8478233,CGY,2019
8474586,NYI,2019
8477939,TOR,2019
8478106,CHI,2019
8475177,CHI,2019
8475170,STL,2019
8480073,OTT,2019
8476288,CAR,2019
8473994,DAL,2019
8477987,MIN,2019
8481477,MIN,2019
8476459,NYR,2019
8477903,WSH,2019
8479442,VAN,2019
8475197,TOR,2019
8474600,NSH,2019
8479987,CAR,2019
8475172,COL,2019
8478176,DET,2019
8466139,PIT,2019
8476463,MIN,2019
8477482,STL,2019
8477962,NYR,2019
8474125,STL,2019
8476292,TBL,2019
8470621,DAL,2019
8475728,BUF,2019
8479324,NYR,2019
8474604,ARI,2019
8475772,EDM,2019
8476948,MTL,2019
8473564,BUF,2019
8481813,EDM,2019
8475855,NYR,2019
8480940,EDM,2019
8477213,LAK,2019
8471699,DAL,2019
8477541,NJD,2019
8479336,LAK,2019
8474230,NYR,2019
8476919,OTT,2019
8478425,ANA,2019
8480853,CBJ,2019
8480839,BUF,2019
8471716,DET,2019
8475795,DET,2019
8473914,WPG,2019
8481642,WPG,2019
8478868,OTT,2019
8476872,PHI,2019
8470642,MTL,2019
8477937,VAN,2019
8478483,TOR,2019
8478857,DET,2019
8473548,ARI,2019
8478906,CBJ,2019
8469465,NSH,2019
8477952,DET,2019
8475176,NSH,2019
8475798,NSH,2019
8478443,BOS,2019
8474090,NYR,2019
8476881,SJS,2019
8477492,COL,2019
8474038,MTL,2019
8476857,TOR,2019
8474774,SJS,2019
8480147,VAN,2019
8477320,BOS,2019
8474688,MIN,2019
8477429,WPG,2019
8476472,EDM,2019
8478414,SJS,2019
8477210,CGY,2019
8475231,NYI,2019
8475222,NJD,2019
8480801,OTT,2019
8471260,DAL,2019
8471873,FLA,2019
8474565,STL,2019
8474162,TOR,2019
8475246,COL,2019
8477240,ANA,2019
8474668,MTL,2019
8479644,LAK,2019
8477508,BUF,2019
8470655,ANA,2019
8478075,BOS,2019
8476975,TBL,2019
8470638,BOS,2019
8474250,CHI,2019
8479424,PHI,2019
8478409,NSH,2019
8475208,PIT,2019
8476441,CAR,2019
8474027,PHI,2019
8470601,TBL,2019
8471262,ARI,2019
8474602,PIT,2019
8474573,NYI,2019
8475254,MIN,2019
8479407,NJD,2019
8473449,BUF,2019
8477409,TBL,2019
8477215,DET,2019
8477416,CBJ,2019
8472382,NYI,2019
8478436,PHI,2019
8480157,TOR,2019
8477474,DET,2019
8471677,PIT,2019
8479671,NSH,2019
8477953,TOR,2019
8477810,DAL,2019
8478476,ARI,2019
8476409,CGY,2019
8474062,CBJ,2019
8478468,BOS,2019
8476879,TOR,2019
8476873,CGY,2019
8479734,MIN,2019
8479933,MIN,2019
8478403,BUF,2019
8475842,ANA,2019
8471214,WSH,2019
8478397,CGY,2019
8478488,OTT,2019
8476854,ANA,2019
8479325,BOS,2019
8473412,WPG,2019
8477369,MIN,2019
8471709,SJS,2019
8475869,SJS,2019
8480762,CBJ,2019
8471676,OTT,2019
8479999,BUF,2019
8476437,MIN,2019
8477930,COL,2019
8480336,LAK,2019
8477010,PIT,2019
8474176,WSH,2019
8478367,NYI,2019
8474150,CGY,2019
8477931,VGK,2019
8475151,NJD,2019
8477998,CAR,2019
8480078,NYR,2019
8480072,NYR,2019
8477964,STL,2019
8478495,DAL,2019
8475750,VGK,2019
8480935,BUF,2019
8475791,ARI,2019
8480069,COL,2019
8478036,DET,2019
8478447,NJD,2019
8471675,PIT,2019
8475149,BUF,2019
8477942,MIN,2019
8474141,CHI,2019
8480064,OTT,2019
8477851,ARI,2019
8479395,DET,2019
8473422,CBJ,2019
8478420,COL,2019
8476368,NJD,2019
8477938,CAR,2019
8476346,CGY,2019
8477950,NYR,2019
8473573,OTT,2019
8471702,PHI,2019
8475690,VAN,2019
8476885,NYR,2019
8476331,WPG,2019
8476979,CGY,2019
8480247,OTT,2019
8471284,DAL,2019
8479944,PIT,2019
8474567,TBL,2019
8475722,PIT,2019
8475268,WPG,2019
8477500,VAN,2019
8477940,WPG,2019
8477943,DET,2019
8479366,OTT,2019
8470151,STL,2019
8476974,PIT,2019
8477021,TOR,2019
8477464,TOR,2019
8476440,EDM,2019
8479998,LAK,2019
8475692,MIN,2019
8478021,EDM,2019
8480039,CAR,2019
8477073,LAK,2019
8478491,ANA,2019
8478432,ARI,2019
8478502,CHI,2019
8480780,SJS,2019
8478058,WPG,2019
8477948,PHI,2019
8466138,SJS,2019
8473604,CHI,2019
8477960,LAK,2019
8475236,WPG,2019
8471685,LAK,2019
8476875,FLA,2019
8478408,TOR,2019
8470612,ANA,2019
8476927,PIT,2019
8478911,LAK,2019
8470794,DAL,2019
8474716,MIN,2019
8474009,NSH,2019
8477149,OTT,2019
8475184,NYR,2019
8475913,VGK,2019
8481630,CGY,2019
8476897,STL,2019
8476474,SJS,2019
8477435,COL,2019
8475224,OTT,2019
8475902,PIT,2019
8479425,DET,2019
8478888,BOS,2019
8476869,CAR,2019
8476447,NSH,2019
8480021,BOS,2019
8475762,CGY,2019
8477933,BUF,2019
8478042,NSH,2019
8481559,NJD,2019
8475797,NSH,2019
8478402,EDM,2019
8477499,BUF,2019
8476867,BOS,2019
8474873,DET,2019
8476439,BOS,2019
8470966,CGY,2019
8474574,VAN,2019
8475716,TOR,2019
8477401,NJD,2019
8478396,CGY,2019
8475738,MTL,2019
8478567,CBJ,2019
8470281,CHI,2019
8476432,CBJ,2019
8477951,ARI,2019
8480113,LAK,2019
8477003,MTL,2019
8476483,ANA,2019
8479365,BOS,2019
8476880,WSH,2019
8476887,NSH,2019
8476396,NYR,2019
8477983,SJS,2019
8474034,TBL,2019
8475209,WSH,2019
8476889,DAL,2019
8480074,CBJ,2019
8475233,CBJ,2019
8476871,VAN,2019
8476454,EDM,2019
8474641,ANA,2019
8476918,BUF,2019
8476853,TOR,2019
8477479,DET,2019
8477447,VGK,2019
8474218,ARI,2019
8476422,OTT,2019
8479343,ARI,2019
8479466,EDM,2019
8477956,BOS,2019
8470626,VAN,2019
8477509,NJD,2019
8481523,CHI,2019
8474091,VAN,2019
8475714,NSH,2019
8471669,VGK,2019
8480172,TBL,2019
8477963,OTT,2019
8476905,VGK,2019
8477495,CBJ,2019
8475455,WSH,2019
8474870,TBL,2019
8475808,ARI,2019
8474190,BUF,2019
8480028,PHI,2019
8478455,LAK,2019
8471274,ARI,2019
8475794,DAL,2019
8478542,PIT,2019
8477365,BOS,2019
8476458,NYR,2019
8475204,VGK,2019
8480849,ARI,2019
8478430,CGY,2019
8471217,NYI,2019
8474584,ANA,2019
8480901,BOS,2019
8479323,NYR,2019
8480873,TOR,2019
8473546,ARI,2019
8474679,CBJ,2019
8476470,WPG,2019
8476043,NJD,2019
8477458,VGK,2019
8478416,TBL,2019
8473504,NYI,2019
8474736,CGY,2019
8474031,TBL,2019
8474628,CGY,2019
8478859,STL,2019
8480043,TOR,2019
8479458,OTT,2019
8476429,NYI,2019
8475462,WSH,2019
8476344,VAN,2019
8475786,TOR,2019
8480068,MTL,2019
8475200,WSH,2019
8478431,DET,2019
8479339,WPG,2019
8478485,BOS,2019
8476925,NSH,2019
8473485,PHI,2019
8476374,BOS,2019
8479291,NJD,2019
8479748,VGK,2019
8479980,VGK,2019
8474579,WPG,2019
8478440,CHI,2019
8479675,LAK,2019
8476404,PHI,2019
8477425,NJD,2019
8481812,SJS,2019
8480946,BUF,2019
8480821,DET,2019
8478133,MTL,2019
8477353,VAN,2019
8476994,ARI,2019
8477463,NSH,2019
8477839,PIT,2019
8478585,CGY,2019
8478500,PHI,2019
8481600,LAK,2019
8479996,VGK,2019
8477455,STL,2019
8478211,FLA,2019
8478046,ANA,2019
8478474,ARI,2019
8475764,ANA,2019
8474715,CBJ,2019
8476207,CAR,2019
8477043,ANA,2019
8475907,VAN,2019
8477407,OTT,2019
8474849,VAN,2019
8476902,DAL,2019
8477220,VGK,2019
8474589,EDM,2019
8476931,BUF,2019
8471887,PIT,2019
8474685,COL,2019
8477850,MTL,2019
8479423,CHI,2019
8474134,NSH,2019
8476858,NYR,2019
8479526,NYI,2019
8477244,PIT,2019
8477085,VAN,2019
8478452,EDM,2019
8479293,PIT,2019
8480031,ANA,2019
8475834,SJS,2019
8476822,DET,2019
8475796,FLA,2019
8481641,DAL,2019
8480341,PIT,2019
8475754,NYI,2019
8479410,TBL,2019
8479411,OTT,2019
8481516,SJS,2019
8479420,BUF,2019
8477494,MTL,2019
8480796,WSH,2019
8471218,WPG,2019
8470610,MIN,2019
8480012,VAN,2019
8471215,PIT,2019
8474618,STL,2019
8478844,PHI,2019
8475825,ANA,2019
8477426,OTT,2019
8476983,LAK,2019
8476462,CAR,2019
8471233,NJD,2019
8470604,LAK,2019
8476166,DAL,2019
8475193,MTL,2019
8475279,MTL,2019
8470775,PHI,2019
8474673,CGY,2019
8477955,PIT,2019
8475790,ANA,2019
8480185,CAR,2019
8478949,CBJ,2019
8476479,MTL,2019
8474157,VGK,2019
8475718,TOR,2019
8478831,CBJ,2019
8478010,TBL,2019
8477511,DET,2019
8475178,EDM,2019
8471794,DET,2019
8475413,DAL,2019
8475164,ANA,2019
8477846,CHI,2019
8478833,OTT,2019
8478512,CGY,2019
8474207,VGK,2019
8475793,NSH,2019
8475792,FLA,2019
8478874,VAN,2019
8476886,CHI,2019
8477359,WPG,2019
8473453,LAK,2019
8478891,WPG,2019
8476455,COL,2019
8476457,EDM,2019
8476906,PHI,2019
8478996,TOR,2019
8479346,CGY,2019
8480800,VAN,2019
8475098,STL,2019
8477971,OTT,2019
8477520,BUF,2019
8477527,NYI,2019
8477290,PHI,2019
