player_id,season,player_name,position,weight,height,team_abbrev
8480950,2021,Ilya Lyubushkin,D,201,"6' 2""",TOR
8480950,2021,Ilya Lyubushkin,D,201,"6' 2""",TOR
8480950,2021,Ilya Lyubushkin,D,201,"6' 2""",TOR
8480950,2021,Ilya Lyubushkin,D,201,"6' 2""",TOR
8480950,2021,Ilya Lyubushkin,D,201,"6' 2""",TOR
8476952,2021,Dominic Toninato,C,200,"6' 2""",WPG
8476952,2021,Dominic Toninato,C,200,"6' 2""",WPG
8476952,2021,Dominic Toninato,C,200,"6' 2""",WPG
8476952,2021,Dominic Toninato,C,200,"6' 2""",WPG
8476952,2021,Dominic Toninato,C,200,"6' 2""",WPG
8477210,2021,Buddy Robinson,R,232,"6' 6""",ANA
8477210,2021,Buddy Robinson,R,232,"6' 6""",ANA
8477210,2021,Buddy Robinson,R,232,"6' 6""",ANA
8477210,2021,Buddy Robinson,R,232,"6' 6""",ANA
8477210,2021,Buddy Robinson,R,232,"6' 6""",ANA
8481186,2021,Logan O'Connor,R,175,"6' 0""",COL
8481186,2021,Logan O'Connor,R,175,"6' 0""",COL
8481186,2021,Logan O'Connor,R,175,"6' 0""",COL
8481186,2021,Logan O'Connor,R,175,"6' 0""",COL
8481186,2021,Logan O'Connor,R,175,"6' 0""",COL
8476391,2021,T.J. Tynan,C,165,"5' 8""",LAK
8476391,2021,T.J. Tynan,C,165,"5' 8""",LAK
8476391,2021,T.J. Tynan,C,165,"5' 8""",LAK
8476391,2021,T.J. Tynan,C,165,"5' 8""",LAK
8476391,2021,T.J. Tynan,C,165,"5' 8""",LAK
8480990,2021,Declan Chisholm,D,185,"6' 1""",WPG
8480990,2021,Declan Chisholm,D,185,"6' 1""",WPG
8480990,2021,Declan Chisholm,D,185,"6' 1""",WPG
8480990,2021,Declan Chisholm,D,185,"6' 1""",WPG
8480990,2021,Declan Chisholm,D,185,"6' 1""",WPG
8480304,2021,Jayden Halbgewachs,L,160,"5' 8""",SJS
8480304,2021,Jayden Halbgewachs,L,160,"5' 8""",SJS
8480304,2021,Jayden Halbgewachs,L,160,"5' 8""",SJS
8480304,2021,Jayden Halbgewachs,L,160,"5' 8""",SJS
8480304,2021,Jayden Halbgewachs,L,160,"5' 8""",SJS
8477447,2021,Shea Theodore,D,195,"6' 2""",VGK
8477447,2021,Shea Theodore,D,195,"6' 2""",VGK
8477447,2021,Shea Theodore,D,195,"6' 2""",VGK
8477447,2021,Shea Theodore,D,195,"6' 2""",VGK
8477447,2021,Shea Theodore,D,195,"6' 2""",VGK
8478447,2021,Nick Merkley,R,194,"5' 10""",SJS
8478447,2021,Nick Merkley,R,194,"5' 10""",SJS
8478447,2021,Nick Merkley,R,194,"5' 10""",SJS
8478447,2021,Nick Merkley,R,194,"5' 10""",SJS
8478447,2021,Nick Merkley,R,194,"5' 10""",SJS
8475246,2021,Kevin Connauton,D,205,"6' 2""",PHI
8475246,2021,Kevin Connauton,D,205,"6' 2""",PHI
8475246,2021,Kevin Connauton,D,205,"6' 2""",PHI
8475246,2021,Kevin Connauton,D,205,"6' 2""",PHI
8475246,2021,Kevin Connauton,D,205,"6' 2""",PHI
8482634,2021,Alex Steeves,C,185,"5' 11""",TOR
8482634,2021,Alex Steeves,C,185,"5' 11""",TOR
8482634,2021,Alex Steeves,C,185,"5' 11""",TOR
8482634,2021,Alex Steeves,C,185,"5' 11""",TOR
8482634,2021,Alex Steeves,C,185,"5' 11""",TOR
8475167,2021,Victor Hedman,D,223,"6' 6""",TBL
8475167,2021,Victor Hedman,D,223,"6' 6""",TBL
8475167,2021,Victor Hedman,D,223,"6' 6""",TBL
8475167,2021,Victor Hedman,D,223,"6' 6""",TBL
8475167,2021,Victor Hedman,D,223,"6' 6""",TBL
8477021,2021,Alexander Kerfoot,C,175,"5' 10""",TOR
8477021,2021,Alexander Kerfoot,C,175,"5' 10""",TOR
8477021,2021,Alexander Kerfoot,C,175,"5' 10""",TOR
8477021,2021,Alexander Kerfoot,C,175,"5' 10""",TOR
8477021,2021,Alexander Kerfoot,C,175,"5' 10""",TOR
8480019,2021,Isaac Ratcliffe,L,200,"6' 6""",PHI
8480019,2021,Isaac Ratcliffe,L,200,"6' 6""",PHI
8480019,2021,Isaac Ratcliffe,L,200,"6' 6""",PHI
8480019,2021,Isaac Ratcliffe,L,200,"6' 6""",PHI
8480019,2021,Isaac Ratcliffe,L,200,"6' 6""",PHI
8475728,2021,Johan Larsson,L,202,"5' 11""",WSH
8475728,2021,Johan Larsson,L,202,"5' 11""",WSH
8475728,2021,Johan Larsson,L,202,"5' 11""",WSH
8475728,2021,Johan Larsson,L,202,"5' 11""",WSH
8475728,2021,Johan Larsson,L,202,"5' 11""",WSH
8476891,2021,Matt Grzelcyk,D,174,"5' 9""",BOS
8476891,2021,Matt Grzelcyk,D,174,"5' 9""",BOS
8476891,2021,Matt Grzelcyk,D,174,"5' 9""",BOS
8476891,2021,Matt Grzelcyk,D,174,"5' 9""",BOS
8476891,2021,Matt Grzelcyk,D,174,"5' 9""",BOS
8479325,2021,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2021,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2021,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2021,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2021,Charlie McAvoy,D,208,"6' 0""",BOS
8481604,2021,Pavel Dorofeyev,L,167,"6' 1""",VGK
8481604,2021,Pavel Dorofeyev,L,167,"6' 1""",VGK
8481604,2021,Pavel Dorofeyev,L,167,"6' 1""",VGK
8481604,2021,Pavel Dorofeyev,L,167,"6' 1""",VGK
8481604,2021,Pavel Dorofeyev,L,167,"6' 1""",VGK
8481122,2021,Simon Benoit,D,191,"6' 3""",ANA
8481122,2021,Simon Benoit,D,191,"6' 3""",ANA
8481122,2021,Simon Benoit,D,191,"6' 3""",ANA
8481122,2021,Simon Benoit,D,191,"6' 3""",ANA
8481122,2021,Simon Benoit,D,191,"6' 3""",ANA
8475848,2021,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2021,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2021,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2021,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2021,Brendan Gallagher,R,184,"5' 9""",MTL
8474066,2021,Thomas Hickey,D,183,"6' 0""",NYI
8474066,2021,Thomas Hickey,D,183,"6' 0""",NYI
8474066,2021,Thomas Hickey,D,183,"6' 0""",NYI
8474066,2021,Thomas Hickey,D,183,"6' 0""",NYI
8474066,2021,Thomas Hickey,D,183,"6' 0""",NYI
8476989,2021,Petteri Lindbohm,D,198,"6' 3""",FLA
8476989,2021,Petteri Lindbohm,D,198,"6' 3""",FLA
8476989,2021,Petteri Lindbohm,D,198,"6' 3""",FLA
8476989,2021,Petteri Lindbohm,D,198,"6' 3""",FLA
8476989,2021,Petteri Lindbohm,D,198,"6' 3""",FLA
8480113,2021,Alex Iafallo,L,188,"6' 0""",LAK
8480113,2021,Alex Iafallo,L,188,"6' 0""",LAK
8480113,2021,Alex Iafallo,L,188,"6' 0""",LAK
8480113,2021,Alex Iafallo,L,188,"6' 0""",LAK
8480113,2021,Alex Iafallo,L,188,"6' 0""",LAK
8478498,2021,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2021,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2021,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2021,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2021,Jake DeBrusk,L,188,"6' 0""",BOS
8478881,2021,Brett Seney,L,156,"5' 9""",TOR
8478881,2021,Brett Seney,L,156,"5' 9""",TOR
8478881,2021,Brett Seney,L,156,"5' 9""",TOR
8478881,2021,Brett Seney,L,156,"5' 9""",TOR
8478881,2021,Brett Seney,L,156,"5' 9""",TOR
8478434,2021,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2021,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2021,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2021,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2021,Keegan Kolesar,R,227,"6' 2""",VGK
8475455,2021,Brenden Dillon,D,225,"6' 4""",WPG
8475455,2021,Brenden Dillon,D,225,"6' 4""",WPG
8475455,2021,Brenden Dillon,D,225,"6' 4""",WPG
8475455,2021,Brenden Dillon,D,225,"6' 4""",WPG
8475455,2021,Brenden Dillon,D,225,"6' 4""",WPG
8477335,2021,Kyle Burroughs,D,193,"6' 0""",VAN
8477335,2021,Kyle Burroughs,D,193,"6' 0""",VAN
8477335,2021,Kyle Burroughs,D,193,"6' 0""",VAN
8477335,2021,Kyle Burroughs,D,193,"6' 0""",VAN
8477335,2021,Kyle Burroughs,D,193,"6' 0""",VAN
8480858,2021,Cameron Hillis,C,175,"5' 9""",MTL
8480858,2021,Cameron Hillis,C,175,"5' 9""",MTL
8480858,2021,Cameron Hillis,C,175,"5' 9""",MTL
8480858,2021,Cameron Hillis,C,175,"5' 9""",MTL
8480858,2021,Cameron Hillis,C,175,"5' 9""",MTL
8474589,2021,Tyler Ennis,R,161,"5' 9""",OTT
8474589,2021,Tyler Ennis,R,161,"5' 9""",OTT
8474589,2021,Tyler Ennis,R,161,"5' 9""",OTT
8474589,2021,Tyler Ennis,R,161,"5' 9""",OTT
8474589,2021,Tyler Ennis,R,161,"5' 9""",OTT
8476374,2021,Sean Kuraly,C,213,"6' 2""",CBJ
8476374,2021,Sean Kuraly,C,213,"6' 2""",CBJ
8476374,2021,Sean Kuraly,C,213,"6' 2""",CBJ
8476374,2021,Sean Kuraly,C,213,"6' 2""",CBJ
8476374,2021,Sean Kuraly,C,213,"6' 2""",CBJ
8480068,2021,Ryan Poehling,C,183,"6' 2""",MTL
8480068,2021,Ryan Poehling,C,183,"6' 2""",MTL
8480068,2021,Ryan Poehling,C,183,"6' 2""",MTL
8480068,2021,Ryan Poehling,C,183,"6' 2""",MTL
8480068,2021,Ryan Poehling,C,183,"6' 2""",MTL
8478868,2021,Christian Jaros,D,201,"6' 3""",NJD
8478868,2021,Christian Jaros,D,201,"6' 3""",NJD
8478868,2021,Christian Jaros,D,201,"6' 3""",NJD
8478868,2021,Christian Jaros,D,201,"6' 3""",NJD
8478868,2021,Christian Jaros,D,201,"6' 3""",NJD
8481167,2021,Brayden Pachal,D,204,"6' 1""",VGK
8481167,2021,Brayden Pachal,D,204,"6' 1""",VGK
8481167,2021,Brayden Pachal,D,204,"6' 1""",VGK
8481167,2021,Brayden Pachal,D,204,"6' 1""",VGK
8481167,2021,Brayden Pachal,D,204,"6' 1""",VGK
8475235,2021,Nicolas Deslauriers,L,221,"6' 1""",MIN
8475235,2021,Nicolas Deslauriers,L,221,"6' 1""",MIN
8475235,2021,Nicolas Deslauriers,L,221,"6' 1""",MIN
8475235,2021,Nicolas Deslauriers,L,221,"6' 1""",MIN
8475235,2021,Nicolas Deslauriers,L,221,"6' 1""",MIN
8480762,2021,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2021,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2021,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2021,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2021,Eric Robinson,L,200,"6' 2""",CBJ
8476539,2021,Jonathan Marchessault,C,174,"5' 9""",VGK
8476539,2021,Jonathan Marchessault,C,174,"5' 9""",VGK
8476539,2021,Jonathan Marchessault,C,174,"5' 9""",VGK
8476539,2021,Jonathan Marchessault,C,174,"5' 9""",VGK
8476539,2021,Jonathan Marchessault,C,174,"5' 9""",VGK
8476437,2021,Victor Rask,C,200,"6' 2""",SEA
8476437,2021,Victor Rask,C,200,"6' 2""",SEA
8476437,2021,Victor Rask,C,200,"6' 2""",SEA
8476437,2021,Victor Rask,C,200,"6' 2""",SEA
8476437,2021,Victor Rask,C,200,"6' 2""",SEA
8474709,2021,Matt Martin,L,220,"6' 3""",NYI
8474709,2021,Matt Martin,L,220,"6' 3""",NYI
8474709,2021,Matt Martin,L,220,"6' 3""",NYI
8474709,2021,Matt Martin,L,220,"6' 3""",NYI
8474709,2021,Matt Martin,L,220,"6' 3""",NYI
8479369,2021,Andrew Peeke,D,194,"6' 3""",CBJ
8479369,2021,Andrew Peeke,D,194,"6' 3""",CBJ
8479369,2021,Andrew Peeke,D,194,"6' 3""",CBJ
8479369,2021,Andrew Peeke,D,194,"6' 3""",CBJ
8479369,2021,Andrew Peeke,D,194,"6' 3""",CBJ
8476329,2021,Travis Boyd,C,185,"5' 11""",ARI
8476329,2021,Travis Boyd,C,185,"5' 11""",ARI
8476329,2021,Travis Boyd,C,185,"5' 11""",ARI
8476329,2021,Travis Boyd,C,185,"5' 11""",ARI
8476329,2021,Travis Boyd,C,185,"5' 11""",ARI
8481533,2021,Trevor Zegras,C,169,"6' 0""",ANA
8481533,2021,Trevor Zegras,C,169,"6' 0""",ANA
8481533,2021,Trevor Zegras,C,169,"6' 0""",ANA
8481533,2021,Trevor Zegras,C,169,"6' 0""",ANA
8481533,2021,Trevor Zegras,C,169,"6' 0""",ANA
8477215,2021,Danny DeKeyser,D,192,"6' 3""",DET
8477215,2021,Danny DeKeyser,D,192,"6' 3""",DET
8477215,2021,Danny DeKeyser,D,192,"6' 3""",DET
8477215,2021,Danny DeKeyser,D,192,"6' 3""",DET
8477215,2021,Danny DeKeyser,D,192,"6' 3""",DET
8480007,2021,Jonas Rondbjerg,R,197,"6' 2""",VGK
8480007,2021,Jonas Rondbjerg,R,197,"6' 2""",VGK
8480007,2021,Jonas Rondbjerg,R,197,"6' 2""",VGK
8480007,2021,Jonas Rondbjerg,R,197,"6' 2""",VGK
8480007,2021,Jonas Rondbjerg,R,197,"6' 2""",VGK
8475722,2021,Jason Zucker,L,183,"5' 11""",PIT
8475722,2021,Jason Zucker,L,183,"5' 11""",PIT
8475722,2021,Jason Zucker,L,183,"5' 11""",PIT
8475722,2021,Jason Zucker,L,183,"5' 11""",PIT
8475722,2021,Jason Zucker,L,183,"5' 11""",PIT
8479442,2021,Troy Stecher,D,186,"5' 10""",LAK
8479442,2021,Troy Stecher,D,186,"5' 10""",LAK
8479442,2021,Troy Stecher,D,186,"5' 10""",LAK
8479442,2021,Troy Stecher,D,186,"5' 10""",LAK
8479442,2021,Troy Stecher,D,186,"5' 10""",LAK
8477933,2021,Sam Reinhart,C,192,"6' 1""",FLA
8477933,2021,Sam Reinhart,C,192,"6' 1""",FLA
8477933,2021,Sam Reinhart,C,192,"6' 1""",FLA
8477933,2021,Sam Reinhart,C,192,"6' 1""",FLA
8477933,2021,Sam Reinhart,C,192,"6' 1""",FLA
8479985,2021,Cale Fleury,D,205,"6' 1""",SEA
8479985,2021,Cale Fleury,D,205,"6' 1""",SEA
8479985,2021,Cale Fleury,D,205,"6' 1""",SEA
8479985,2021,Cale Fleury,D,205,"6' 1""",SEA
8479985,2021,Cale Fleury,D,205,"6' 1""",SEA
8475169,2021,Evander Kane,L,210,"6' 2""",EDM
8475169,2021,Evander Kane,L,210,"6' 2""",EDM
8475169,2021,Evander Kane,L,210,"6' 2""",EDM
8475169,2021,Evander Kane,L,210,"6' 2""",EDM
8475169,2021,Evander Kane,L,210,"6' 2""",EDM
8482197,2021,Adam Raska,R,178,"5' 10""",SJS
8482197,2021,Adam Raska,R,178,"5' 10""",SJS
8482197,2021,Adam Raska,R,178,"5' 10""",SJS
8482197,2021,Adam Raska,R,178,"5' 10""",SJS
8482197,2021,Adam Raska,R,178,"5' 10""",SJS
8477511,2021,Anthony Mantha,R,225,"6' 5""",WSH
8477511,2021,Anthony Mantha,R,225,"6' 5""",WSH
8477511,2021,Anthony Mantha,R,225,"6' 5""",WSH
8477511,2021,Anthony Mantha,R,225,"6' 5""",WSH
8477511,2021,Anthony Mantha,R,225,"6' 5""",WSH
8475178,2021,Zack Kassian,R,211,"6' 3""",EDM
8475178,2021,Zack Kassian,R,211,"6' 3""",EDM
8475178,2021,Zack Kassian,R,211,"6' 3""",EDM
8475178,2021,Zack Kassian,R,211,"6' 3""",EDM
8475178,2021,Zack Kassian,R,211,"6' 3""",EDM
8483397,2021,Marc McLaughlin,C,198,"6' 0""",BOS
8483397,2021,Marc McLaughlin,C,198,"6' 0""",BOS
8483397,2021,Marc McLaughlin,C,198,"6' 0""",BOS
8483397,2021,Marc McLaughlin,C,198,"6' 0""",BOS
8483397,2021,Marc McLaughlin,C,198,"6' 0""",BOS
8476404,2021,Andy Andreoff,C,NULL,NULL,NYI
8476404,2021,Andy Andreoff,C,NULL,NULL,NYI
8476404,2021,Andy Andreoff,C,NULL,NULL,NYI
8476404,2021,Andy Andreoff,C,NULL,NULL,NYI
8476404,2021,Andy Andreoff,C,NULL,NULL,NYI
8477631,2021,Brandon Baddock,L,218,"6' 3""",MTL
8477631,2021,Brandon Baddock,L,218,"6' 3""",MTL
8477631,2021,Brandon Baddock,L,218,"6' 3""",MTL
8477631,2021,Brandon Baddock,L,218,"6' 3""",MTL
8477631,2021,Brandon Baddock,L,218,"6' 3""",MTL
8477979,2021,Nicolas Aube-Kubel,R,187,"5' 11""",COL
8477979,2021,Nicolas Aube-Kubel,R,187,"5' 11""",COL
8477979,2021,Nicolas Aube-Kubel,R,187,"5' 11""",COL
8477979,2021,Nicolas Aube-Kubel,R,187,"5' 11""",COL
8477979,2021,Nicolas Aube-Kubel,R,187,"5' 11""",COL
8478415,2021,Jakub Zboril,D,200,"6' 0""",BOS
8478415,2021,Jakub Zboril,D,200,"6' 0""",BOS
8478415,2021,Jakub Zboril,D,200,"6' 0""",BOS
8478415,2021,Jakub Zboril,D,200,"6' 0""",BOS
8478415,2021,Jakub Zboril,D,200,"6' 0""",BOS
8480071,2021,Robin Salo,D,192,"6' 2""",NYI
8480071,2021,Robin Salo,D,192,"6' 2""",NYI
8480071,2021,Robin Salo,D,192,"6' 2""",NYI
8480071,2021,Robin Salo,D,192,"6' 2""",NYI
8480071,2021,Robin Salo,D,192,"6' 2""",NYI
8481518,2021,Nolan Foote,L,196,"6' 3""",NJD
8481518,2021,Nolan Foote,L,196,"6' 3""",NJD
8481518,2021,Nolan Foote,L,196,"6' 3""",NJD
8481518,2021,Nolan Foote,L,196,"6' 3""",NJD
8481518,2021,Nolan Foote,L,196,"6' 3""",NJD
8477034,2021,Jaycob Megna,D,221,"6' 6""",SJS
8477034,2021,Jaycob Megna,D,221,"6' 6""",SJS
8477034,2021,Jaycob Megna,D,221,"6' 6""",SJS
8477034,2021,Jaycob Megna,D,221,"6' 6""",SJS
8477034,2021,Jaycob Megna,D,221,"6' 6""",SJS
8480797,2021,Joel Farabee,L,164,"6' 0""",PHI
8480797,2021,Joel Farabee,L,164,"6' 0""",PHI
8480797,2021,Joel Farabee,L,164,"6' 0""",PHI
8480797,2021,Joel Farabee,L,164,"6' 0""",PHI
8480797,2021,Joel Farabee,L,164,"6' 0""",PHI
8480036,2021,Miro Heiskanen,D,185,"6' 1""",DAL
8480036,2021,Miro Heiskanen,D,185,"6' 1""",DAL
8480036,2021,Miro Heiskanen,D,185,"6' 1""",DAL
8480036,2021,Miro Heiskanen,D,185,"6' 1""",DAL
8480036,2021,Miro Heiskanen,D,185,"6' 1""",DAL
8478477,2021,Mitchell Stephens,C,193,"5' 11""",DET
8478477,2021,Mitchell Stephens,C,193,"5' 11""",DET
8478477,2021,Mitchell Stephens,C,193,"5' 11""",DET
8478477,2021,Mitchell Stephens,C,193,"5' 11""",DET
8478477,2021,Mitchell Stephens,C,193,"5' 11""",DET
8478460,2021,Zach Werenski,D,209,"6' 2""",CBJ
8478460,2021,Zach Werenski,D,209,"6' 2""",CBJ
8478460,2021,Zach Werenski,D,209,"6' 2""",CBJ
8478460,2021,Zach Werenski,D,209,"6' 2""",CBJ
8478460,2021,Zach Werenski,D,209,"6' 2""",CBJ
8479414,2021,Nathan Bastian,R,NULL,NULL,NJD
8479414,2021,Nathan Bastian,R,NULL,NULL,NJD
8479414,2021,Nathan Bastian,R,NULL,NULL,NJD
8479414,2021,Nathan Bastian,R,NULL,NULL,NJD
8479414,2021,Nathan Bastian,R,NULL,NULL,NJD
8482655,2021,J.J. Moser,D,172,"6' 1""",ARI
8482655,2021,J.J. Moser,D,172,"6' 1""",ARI
8482655,2021,J.J. Moser,D,172,"6' 1""",ARI
8482655,2021,J.J. Moser,D,172,"6' 1""",ARI
8482655,2021,J.J. Moser,D,172,"6' 1""",ARI
8479534,2021,Linus Hogberg,D,176,"6' 1""",PHI
8479534,2021,Linus Hogberg,D,176,"6' 1""",PHI
8479534,2021,Linus Hogberg,D,176,"6' 1""",PHI
8479534,2021,Linus Hogberg,D,176,"6' 1""",PHI
8479534,2021,Linus Hogberg,D,176,"6' 1""",PHI
8479542,2021,Brandon Hagel,L,174,"5' 11""",TBL
8479542,2021,Brandon Hagel,L,174,"5' 11""",TBL
8479542,2021,Brandon Hagel,L,174,"5' 11""",TBL
8479542,2021,Brandon Hagel,L,174,"5' 11""",TBL
8479542,2021,Brandon Hagel,L,174,"5' 11""",TBL
8477497,2021,Sean Monahan,C,200,"6' 2""",CGY
8477497,2021,Sean Monahan,C,200,"6' 2""",CGY
8477497,2021,Sean Monahan,C,200,"6' 2""",CGY
8477497,2021,Sean Monahan,C,200,"6' 2""",CGY
8477497,2021,Sean Monahan,C,200,"6' 2""",CGY
8478099,2021,Kevin Labanc,R,185,"5' 11""",SJS
8478099,2021,Kevin Labanc,R,185,"5' 11""",SJS
8478099,2021,Kevin Labanc,R,185,"5' 11""",SJS
8478099,2021,Kevin Labanc,R,185,"5' 11""",SJS
8478099,2021,Kevin Labanc,R,185,"5' 11""",SJS
8472382,2021,Andy Greene,D,190,"5' 11""",NYI
8472382,2021,Andy Greene,D,190,"5' 11""",NYI
8472382,2021,Andy Greene,D,190,"5' 11""",NYI
8472382,2021,Andy Greene,D,190,"5' 11""",NYI
8472382,2021,Andy Greene,D,190,"5' 11""",NYI
8476448,2021,William Karlsson,C,189,"6' 1""",VGK
8476448,2021,William Karlsson,C,189,"6' 1""",VGK
8476448,2021,William Karlsson,C,189,"6' 1""",VGK
8476448,2021,William Karlsson,C,189,"6' 1""",VGK
8476448,2021,William Karlsson,C,189,"6' 1""",VGK
8480023,2021,Robert Thomas,C,188,"6' 0""",STL
8480023,2021,Robert Thomas,C,188,"6' 0""",STL
8480023,2021,Robert Thomas,C,188,"6' 0""",STL
8480023,2021,Robert Thomas,C,188,"6' 0""",STL
8480023,2021,Robert Thomas,C,188,"6' 0""",STL
8479987,2021,Morgan Geekie,C,192,"6' 3""",SEA
8479987,2021,Morgan Geekie,C,192,"6' 3""",SEA
8479987,2021,Morgan Geekie,C,192,"6' 3""",SEA
8479987,2021,Morgan Geekie,C,192,"6' 3""",SEA
8479987,2021,Morgan Geekie,C,192,"6' 3""",SEA
8477956,2021,David Pastrnak,R,194,"6' 0""",BOS
8477956,2021,David Pastrnak,R,194,"6' 0""",BOS
8477956,2021,David Pastrnak,R,194,"6' 0""",BOS
8477956,2021,David Pastrnak,R,194,"6' 0""",BOS
8477956,2021,David Pastrnak,R,194,"6' 0""",BOS
8477380,2021,Jonny Brodzinski,C,208,"6' 1""",NYR
8477380,2021,Jonny Brodzinski,C,208,"6' 1""",NYR
8477380,2021,Jonny Brodzinski,C,208,"6' 1""",NYR
8477380,2021,Jonny Brodzinski,C,208,"6' 1""",NYR
8477380,2021,Jonny Brodzinski,C,208,"6' 1""",NYR
8477508,2021,Curtis Lazar,C,205,"6' 0""",BOS
8477508,2021,Curtis Lazar,C,205,"6' 0""",BOS
8477508,2021,Curtis Lazar,C,205,"6' 0""",BOS
8477508,2021,Curtis Lazar,C,205,"6' 0""",BOS
8477508,2021,Curtis Lazar,C,205,"6' 0""",BOS
8481711,2021,Matias Maccelli,L,176,"5' 11""",ARI
8481711,2021,Matias Maccelli,L,176,"5' 11""",ARI
8481711,2021,Matias Maccelli,L,176,"5' 11""",ARI
8481711,2021,Matias Maccelli,L,176,"5' 11""",ARI
8481711,2021,Matias Maccelli,L,176,"5' 11""",ARI
8477435,2021,Ryan Graves,D,226,"6' 5""",NJD
8477435,2021,Ryan Graves,D,226,"6' 5""",NJD
8477435,2021,Ryan Graves,D,226,"6' 5""",NJD
8477435,2021,Ryan Graves,D,226,"6' 5""",NJD
8477435,2021,Ryan Graves,D,226,"6' 5""",NJD
8477996,2021,Juho Lammikko,L,191,"6' 2""",VAN
8477996,2021,Juho Lammikko,L,191,"6' 2""",VAN
8477996,2021,Juho Lammikko,L,191,"6' 2""",VAN
8477996,2021,Juho Lammikko,L,191,"6' 2""",VAN
8477996,2021,Juho Lammikko,L,191,"6' 2""",VAN
8476460,2021,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2021,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2021,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2021,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2021,Mark Scheifele,C,207,"6' 3""",WPG
8471724,2021,Kris Letang,D,201,"6' 0""",PIT
8471724,2021,Kris Letang,D,201,"6' 0""",PIT
8471724,2021,Kris Letang,D,201,"6' 0""",PIT
8471724,2021,Kris Letang,D,201,"6' 0""",PIT
8471724,2021,Kris Letang,D,201,"6' 0""",PIT
8478396,2021,Noah Hanifin,D,215,"6' 3""",CGY
8478396,2021,Noah Hanifin,D,215,"6' 3""",CGY
8478396,2021,Noah Hanifin,D,215,"6' 3""",CGY
8478396,2021,Noah Hanifin,D,215,"6' 3""",CGY
8478396,2021,Noah Hanifin,D,215,"6' 3""",CGY
8479323,2021,Adam Fox,D,181,"5' 11""",NYR
8479323,2021,Adam Fox,D,181,"5' 11""",NYR
8479323,2021,Adam Fox,D,181,"5' 11""",NYR
8479323,2021,Adam Fox,D,181,"5' 11""",NYR
8479323,2021,Adam Fox,D,181,"5' 11""",NYR
8478507,2021,John Marino,D,181,"6' 1""",PIT
8478507,2021,John Marino,D,181,"6' 1""",PIT
8478507,2021,John Marino,D,181,"6' 1""",PIT
8478507,2021,John Marino,D,181,"6' 1""",PIT
8478507,2021,John Marino,D,181,"6' 1""",PIT
8479351,2021,Sam Steel,C,186,"5' 11""",ANA
8479351,2021,Sam Steel,C,186,"5' 11""",ANA
8479351,2021,Sam Steel,C,186,"5' 11""",ANA
8479351,2021,Sam Steel,C,186,"5' 11""",ANA
8479351,2021,Sam Steel,C,186,"5' 11""",ANA
8479661,2021,Tanner Jeannot,L,208,"6' 2""",NSH
8479661,2021,Tanner Jeannot,L,208,"6' 2""",NSH
8479661,2021,Tanner Jeannot,L,208,"6' 2""",NSH
8479661,2021,Tanner Jeannot,L,208,"6' 2""",NSH
8479661,2021,Tanner Jeannot,L,208,"6' 2""",NSH
8474884,2021,Mike Hoffman,C,180,"6' 0""",MTL
8474884,2021,Mike Hoffman,C,180,"6' 0""",MTL
8474884,2021,Mike Hoffman,C,180,"6' 0""",MTL
8474884,2021,Mike Hoffman,C,180,"6' 0""",MTL
8474884,2021,Mike Hoffman,C,180,"6' 0""",MTL
8474207,2021,Nick Holden,D,214,"6' 4""",OTT
8474207,2021,Nick Holden,D,214,"6' 4""",OTT
8474207,2021,Nick Holden,D,214,"6' 4""",OTT
8474207,2021,Nick Holden,D,214,"6' 4""",OTT
8474207,2021,Nick Holden,D,214,"6' 4""",OTT
8479404,2021,Henrik Borgstrom,C,190,"6' 3""",CHI
8479404,2021,Henrik Borgstrom,C,190,"6' 3""",CHI
8479404,2021,Henrik Borgstrom,C,190,"6' 3""",CHI
8479404,2021,Henrik Borgstrom,C,190,"6' 3""",CHI
8479404,2021,Henrik Borgstrom,C,190,"6' 3""",CHI
8476982,2021,Danny O'Regan,C,180,"5' 10""",ANA
