player_id,season,games_played,penality_minutes,ice_time,game_score,shifts
8475184,2014,80,68.0,75415.0,50.37,1749.0
8470162,2014,59,28.0,42470.0,10.09,1123.0
8469465,2014,59,44.0,76220.0,23.45,1668.0
8470667,2014,62,36.0,63257.0,37.89,1380.0
8471254,2014,80,38.0,57961.0,36.05,1275.0
8471388,2014,42,26.0,22346.0,-5.39,565.0
8475767,2014,13,0.0,7888.0,1.4,189.0
8475784,2014,77,18.0,74142.0,42.64,1636.0
8476881,2014,82,16.0,71598.0,41.95,1696.0
8477215,2014,80,42.0,100452.0,38.07,2451.0
8475253,2014,2,0.0,1061.0,0.13,25.0
8477498,2014,2,0.0,2039.0,0.2,49.0
8475732,2014,10,0.0,9685.0,3.82,225.0
8470626,2014,81,14.0,89685.0,52.89,1863.0
8470595,2014,76,39.0,85836.0,72.08,1874.0
8475342,2014,1,0.0,626.0,0.15,15.0
8477494,2014,70,24.0,55593.0,32.66,1170.0
8475185,2014,62,24.0,46246.0,13.24,1117.0
8474578,2014,82,42.0,134095.0,80.6,2191.0
8475172,2014,73,28.0,77099.0,43.07,1599.0
8471385,2014,55,30.0,49562.0,12.97,1088.0
8476806,2014,52,30.0,33093.0,12.14,752.0
8475158,2014,82,12.0,96953.0,47.2,2030.0
8477407,2014,18,4.0,13129.0,7.7,312.0
8473537,2014,25,18.0,17827.0,10.23,421.0
8476448,2014,21,0.0,15412.0,6.76,338.0
8474184,2014,1,0.0,1018.0,0.3,22.0
8471348,2014,42,12.0,49490.0,11.6,1089.0
8475218,2014,80,52.0,91242.0,37.5,1983.0
8476147,2014,6,8.0,3124.0,0.21,82.0
8474053,2014,82,12.0,93717.0,70.49,2122.0
8471976,2014,82,24.0,84865.0,47.59,1868.0
8464975,2014,57,18.0,41457.0,4.04,915.0
8471657,2014,82,151.0,55024.0,1.08,1315.0
8471241,2014,9,4.0,7983.0,-0.43,180.0
8475791,2014,53,40.0,61051.0,40.02,1303.0
8473565,2014,52,32.0,57315.0,5.16,1162.0
8475764,2014,80,14.0,101420.0,32.63,2056.0
8475151,2014,57,27.0,48211.0,31.65,1044.0
8473589,2014,20,8.0,17095.0,-1.52,399.0
8477127,2014,1,0.0,715.0,0.3,16.0
8468513,2014,80,47.0,91425.0,13.93,2238.0
8474743,2014,59,24.0,60696.0,15.88,1303.0
8469664,2014,60,24.0,46491.0,12.79,1203.0
8474230,2014,4,9.0,1802.0,-0.55,48.0
8468504,2014,78,20.0,73244.0,43.54,1513.0
8475750,2014,66,24.0,81377.0,6.98,1701.0
8475191,2014,81,20.0,74846.0,50.93,1693.0
8475671,2014,60,17.0,40385.0,10.29,917.0
8477444,2014,53,10.0,41088.0,28.03,875.0
8473415,2014,7,0.0,6634.0,0.03,170.0
8475181,2014,78,14.0,95293.0,53.55,1832.0
8470854,2014,66,78.0,40562.0,-0.6,1050.0
8474579,2014,76,34.0,85623.0,10.83,1944.0
8475176,2014,58,17.0,66000.0,42.2,1405.0
8476944,2014,2,0.0,724.0,-0.38,19.0
8476427,2014,11,2.0,6006.0,2.2,155.0
8467493,2014,38,58.0,22198.0,4.74,572.0
8475461,2014,1,0.0,585.0,0.46,14.0
8474717,2014,52,16.0,52362.0,13.23,1102.0
8474096,2014,82,26.0,74974.0,27.99,1804.0
8467329,2014,57,26.0,43254.0,17.41,983.0
8475715,2014,1,0.0,498.0,0.34,16.0
8470920,2014,61,86.0,50507.0,9.65,1098.0
8467331,2014,65,16.0,79260.0,-1.24,1752.0
8475235,2014,82,71.0,58409.0,-10.76,1278.0
8477492,2014,64,34.0,65464.0,42.69,1364.0
8471716,2014,71,72.0,76296.0,54.49,1695.0
8474628,2014,81,60.0,101418.0,24.61,2277.0
8474569,2014,77,22.0,74896.0,58.09,1575.0
8476480,2014,43,13.0,30948.0,15.45,697.0
8462196,2014,52,34.0,53257.0,1.25,1174.0
8469469,2014,67,19.0,55551.0,14.66,1321.0
8476799,2014,4,4.0,2730.0,0.9,65.0
8475171,2014,82,40.0,124047.0,56.25,2424.0
8476116,2014,67,55.0,54535.0,26.79,1429.0
8475848,2014,82,31.0,81612.0,64.87,1900.0
8467496,2014,81,28.0,121064.0,55.93,2399.0
8476469,2014,1,0.0,887.0,-0.35,19.0
8467346,2014,23,4.0,15604.0,4.26,360.0
8475733,2014,4,0.0,1941.0,-0.65,48.0
8475729,2014,1,0.0,565.0,0.2,13.0
8475980,2014,4,0.0,1785.0,-0.55,45.0
8477935,2014,1,0.0,960.0,0.73,25.0
8470775,2014,80,29.0,63956.0,18.01,1555.0
8475204,2014,49,14.0,43423.0,33.24,885.0
8476344,2014,3,0.0,1660.0,0.25,39.0
8469638,2014,81,34.0,81347.0,41.37,1794.0
8475170,2014,82,34.0,84034.0,46.53,1743.0
8475167,2014,59,30.0,80301.0,47.53,1539.0
8470886,2014,69,68.0,72854.0,14.75,1602.0
8467334,2014,58,12.0,37769.0,-1.77,1090.0
8474638,2014,33,10.0,34723.0,-0.25,867.0
8470852,2014,77,4.0,81716.0,22.79,1623.0
8474589,2014,78,27.0,89457.0,21.89,1694.0
8467545,2014,47,30.0,40835.0,16.4,902.0
8470778,2014,82,25.0,66124.0,11.18,1553.0
8471274,2014,81,24.0,115723.0,52.1,2487.0
8474161,2014,82,58.0,91478.0,81.85,1944.0
8474164,2014,4,2.0,2368.0,0.57,62.0
8466158,2014,58,26.0,56767.0,6.48,1334.0
8475763,2014,79,22.0,61814.0,43.01,1485.0
8474660,2014,4,0.0,4262.0,2.13,92.0
8475163,2014,76,57.0,60996.0,24.03,1481.0
8475772,2014,79,16.0,74145.0,43.26,1773.0
8476882,2014,34,2.0,26080.0,15.86,607.0
8473584,2014,58,41.0,69647.0,13.3,1565.0
8470839,2014,9,5.0,7279.0,-0.6,174.0
8476227,2014,4,0.0,1650.0,-0.03,42.0
8476453,2014,82,27.0,73559.0,77.6,1599.0
8476386,2014,2,0.0,1257.0,1.3,29.0
8473989,2014,40,43.0,17739.0,0.2,427.0
8473534,2014,77,26.0,67345.0,37.63,1676.0
8473673,2014,44,12.0,40474.0,8.22,948.0
8471691,2014,37,31.0,39374.0,25.98,889.0
8473647,2014,4,0.0,3191.0,1.0,71.0
8478137,2014,69,22.0,56187.0,23.4,1261.0
8476798,2014,10,6.0,8837.0,3.47,210.0
8476062,2014,77,20.0,68407.0,35.25,1615.0
8471390,2014,79,14.0,68198.0,29.49,1459.0
8469623,2014,84,56.0,105602.0,35.59,2247.0
8474061,2014,49,56.0,17278.0,1.91,442.0
8476474,2014,1,0.0,414.0,0.15,10.0
8470630,2014,65,25.0,72110.0,29.29,1714.0
8471729,2014,79,17.0,113519.0,25.83,2507.0
8471232,2014,69,12.0,63128.0,9.69,1499.0
8476874,2014,20,10.0,24850.0,10.43,516.0
8473422,2014,79,50.0,89253.0,69.37,1945.0
8471698,2014,72,49.0,81362.0,57.53,1959.0
8469665,2014,76,26.0,92504.0,21.0,2129.0
8470110,2014,68,34.0,93331.0,30.18,2050.0
8471266,2014,59,25.0,42272.0,13.41,915.0
8475744,2014,80,24.0,63989.0,34.75,1365.0
8469770,2014,80,34.0,118282.0,39.62,2487.0
8474516,2014,2,0.0,1512.0,1.99,36.0
8468526,2014,73,58.0,67845.0,20.61,1537.0
8471498,2014,81,27.0,67905.0,32.19,1618.0
8476419,2014,50,9.0,42562.0,25.21,1019.0
8471245,2014,53,48.0,51933.0,18.92,1180.0
8474688,2014,17,6.0,12907.0,1.5,301.0
8473468,2014,75,77.0,70432.0,8.5,1603.0
8476214,2014,2,0.0,713.0,0.25,18.0
8476356,2014,72,14.0,72994.0,29.79,1680.0
8475650,2014,62,68.0,31985.0,-1.11,862.0
8471709,2014,70,23.0,92869.0,33.3,1939.0
8466148,2014,82,32.0,91288.0,74.79,2046.0
8477956,2014,46,8.0,38566.0,33.81,849.0
8466138,2014,78,30.0,86225.0,73.25,1968.0
8470121,2014,82,44.0,77741.0,24.08,1929.0
8475735,2014,3,0.0,1654.0,-0.42,43.0
8471675,2014,77,37.0,92210.0,92.55,1926.0
8476539,2014,2,0.0,1433.0,1.02,31.0
8475896,2014,1,0.0,559.0,0.25,13.0
8469466,2014,76,16.0,62201.0,37.05,1510.0
8471748,2014,34,55.0,33201.0,-2.52,703.0
8475760,2014,72,38.0,71635.0,47.0,1508.0
8471309,2014,33,30.0,31801.0,21.1,735.0
8471222,2014,31,13.0,25976.0,-3.07,594.0
8474008,2014,10,0.0,4727.0,1.29,110.0
8471682,2014,12,4.0,8747.0,-2.0,232.0
8471856,2014,70,36.0,47163.0,2.43,1164.0
8470619,2014,82,44.0,63926.0,31.9,1492.0
8476981,2014,6,2.0,4842.0,1.4,119.0
8475430,2014,11,7.0,11327.0,3.8,268.0
8473921,2014,1,2.0,987.0,-0.05,19.0
8475260,2014,2,0.0,768.0,0.32,20.0
8475826,2014,3,2.0,1025.0,0.03,23.0
8468635,2014,44,18.0,24768.0,5.86,625.0
8475745,2014,82,39.0,71602.0,38.5,1571.0
8473412,2014,70,22.0,83662.0,57.48,1873.0
8477505,2014,68,22.0,63748.0,17.45,1488.0
8475768,2014,75,16.0,82107.0,65.45,1910.0
8476880,2014,67,142.0,43919.0,22.11,963.0
8475155,2014,75,86.0,75897.0,29.87,1705.0
8476447,2014,1,0.0,649.0,1.7,15.0
8477413,2014,12,0.0,6778.0,2.76,159.0
8472424,2014,16,6.0,12681.0,-1.27,281.0
8477497,2014,81,12.0,95360.0,49.86,2236.0
8475739,2014,29,4.0,13725.0,6.05,337.0
8474130,2014,61,56.0,32038.0,-4.45,834.0
8468518,2014,64,28.0,49538.0,9.67,1150.0
8476166,2014,7,4.0,7135.0,4.05,172.0
8474040,2014,81,28.0,83796.0,43.84,1749.0
8476426,2014,4,2.0,4753.0,0.63,109.0
8476495,2014,30,6.0,24198.0,8.94,510.0
8468493,2014,81,16.0,102530.0,20.73,2228.0
8476779,2014,11,0.0,12860.0,3.05,284.0
8476043,2014,3,0.0,2087.0,-0.33,55.0
8475150,2014,30,18.0,14464.0,-3.76,368.0
8467988,2014,6,4.0,3610.0,0.61,84.0
8474089,2014,65,64.0,39587.0,9.29,956.0
8475231,2014,70,24.0,52571.0,21.72,1344.0
8471840,2014,6,4.0,3351.0,2.05,87.0
8475800,2014,31,10.0,21345.0,13.97,490.0
8476363,2014,7,0.0,3694.0,0.79,99.0
8475958,2014,3,0.0,1277.0,0.43,34.0
8470966,2014,61,35.0,92133.0,46.98,1909.0
8477922,2014,53,20.0,49083.0,31.58,1203.0
8477455,2014,33,12.0,27321.0,2.33,655.0
8473560,2014,34,15.0,34890.0,3.35,739.0
8469622,2014,13,4.0,12224.0,3.12,239.0
8477508,2014,67,14.0,51845.0,20.6,1228.0
8474090,2014,76,68.0,81583.0,26.55,1944.0
8470647,2014,58,79.0,28169.0,0.04,683.0
8476870,2014,7,4.0,4986.0,0.2,113.0
8474739,2014,75,40.0,74119.0,37.46,1800.0
8476906,2014,2,0.0,1507.0,-0.75,34.0
8471693,2014,35,22.0,33413.0,19.65,812.0
8462042,2014,82,42.0,89227.0,39.84,1785.0
8470105,2014,63,28.0,47938.0,19.2,1147.0
8470599,2014,66,33.0,64828.0,33.64,1484.0
8476854,2014,78,32.0,101829.0,39.97,2053.0
8476381,2014,79,57.0,70852.0,36.12,1472.0
8471371,2014,12,22.0,5907.0,-0.36,158.0
8475754,2014,82,24.0,78145.0,53.74,1714.0
8475213,2014,11,0.0,7038.0,0.37,189.0
8474606,2014,12,2.0,10021.0,1.8,227.0
8469476,2014,72,55.0,70529.0,13.2,1577.0
8474291,2014,62,20.0,47649.0,22.05,1112.0
8477510,2014,5,2.0,3208.0,2.25,81.0
8465166,2014,70,24.0,40931.0,7.06,995.0
8471676,2014,78,24.0,81772.0,55.05,1758.0
8475917,2014,13,8.0,6279.0,-1.62,147.0
8476476,2014,15,4.0,15021.0,4.1,327.0
8474157,2014,80,32.0,93030.0,78.55,2071.0
8475154,2014,7,0.0,2614.0,-0.63,63.0
8466285,2014,82,22.0,114176.0,41.75,2084.0
8476442,2014,72,20.0,65903.0,33.27,1610.0
8476467,2014,36,8.0,28942.0,9.2,723.0
8473992,2014,18,14.0,11664.0,0.7,297.0
8471236,2014,60,36.0,64463.0,-3.72,1428.0
8470039,2014,66,12.0,58223.0,35.42,1278.0
8470324,2014,46,16.0,61723.0,-12.3,1370.0
8467452,2014,82,17.0,94198.0,18.3,2017.0
8471214,2014,81,58.0,98784.0,99.51,1816.0
8471215,2014,69,50.0,78554.0,73.99,1580.0
8476853,2014,81,14.0,98841.0,29.8,2010.0
8470222,2014,69,44.0,87728.0,34.23,1702.0
8470606,2014,82,26.0,81263.0,44.98,1721.0
8471346,2014,61,35.0,58018.0,42.52,1232.0
8468700,2014,73,60.0,54459.0,9.61,1377.0
8475098,2014,82,24.0,94206.0,36.98,1934.0
8475168,2014,82,16.0,91373.0,45.31,1852.0
8470640,2014,59,26.0,72489.0,28.88,1474.0
8469490,2014,55,66.0,27656.0,9.84,650.0
8462038,2014,79,65.0,89506.0,35.78,1877.0
8468535,2014,82,40.0,87782.0,28.5,2010.0
8475792,2013,11,4.0,7932.0,0.73,185.0
8469457,2013,26,12.0,23025.0,0.36,548.0
8470309,2013,7,6.0,7034.0,-1.3,153.0
8470877,2013,49,12.0,45371.0,16.21,1103.0
8476205,2013,12,2.0,7495.0,7.0,178.0
8470724,2013,82,78.0,102363.0,17.25,2319.0
8476460,2013,63,14.0,61834.0,31.42,1254.0
8474001,2013,62,21.0,54351.0,20.74,1361.0
8475287,2013,46,19.0,28004.0,14.69,767.0
8474743,2013,10,0.0,9200.0,4.25,189.0
8471428,2013,1,0.0,274.0,-0.23,6.0
8470619,2013,82,46.0,62763.0,19.41,1559.0
8474102,2013,78,90.0,89391.0,46.57,1954.0
8468508,2013,82,48.0,83415.0,70.37,1806.0
8470601,2013,82,53.0,110423.0,24.85,2409.0
8474581,2013,80,19.0,101166.0,27.25,2061.0
8470144,2013,80,8.0,87992.0,56.26,1984.0
8475199,2013,60,22.0,60926.0,32.55,1312.0
8471482,2013,32,18.0,37991.0,12.5,754.0
8474668,2013,61,39.0,30806.0,10.23,769.0
8469752,2013,3,0.0,1610.0,-0.74,39.0
8469622,2013,43,33.0,41614.0,24.54,858.0
8475722,2013,21,2.0,16364.0,4.6,371.0
8474034,2013,62,81.0,45804.0,35.76,971.0
8474646,2013,22,4.0,16612.0,9.53,414.0
8471698,2013,79,42.0,89985.0,68.7,2031.0
8475455,2013,80,76.0,101248.0,27.58,2067.0
8474744,2013,6,0.0,2943.0,1.25,78.0
8476440,2013,7,0.0,5075.0,2.69,134.0
8474603,2013,30,10.0,17443.0,6.68,403.0
8475186,2013,74,25.0,68059.0,24.53,1566.0
8470596,2013,35,24.0,33389.0,16.91,698.0
8473700,2013,28,12.0,24640.0,2.12,551.0
8474681,2013,68,14.0,52984.0,27.84,1205.0
8470662,2013,33,30.0,17797.0,4.66,424.0
8471254,2013,59,28.0,40179.0,25.83,917.0
8474090,2013,71,68.0,78335.0,29.25,1806.0
8471681,2013,16,6.0,8315.0,5.08,204.0
8471326,2013,82,55.0,33884.0,3.77,830.0
8470867,2013,47,26.0,24345.0,7.77,583.0
8468114,2013,53,32.0,45638.0,-3.7,1038.0
8474184,2013,51,2.0,42561.0,7.97,930.0
8474600,2013,72,18.0,113999.0,43.5,2184.0
8474236,2013,4,17.0,1652.0,0.33,43.0
8469770,2013,46,18.0,62634.0,16.95,1302.0
8473548,2013,82,27.0,101678.0,65.47,2009.0
8476822,2013,56,22.0,46751.0,5.95,1132.0
8474884,2013,25,2.0,19778.0,12.86,471.0
8475917,2013,1,0.0,802.0,1.35,20.0
8475170,2013,82,44.0,77481.0,39.22,1652.0
8466142,2013,77,59.0,81095.0,20.97,1792.0
8467396,2013,75,20.0,68224.0,30.09,1476.0
8467407,2013,81,20.0,86731.0,35.96,1887.0
8471426,2013,82,72.0,92739.0,38.63,1952.0
8476209,2013,14,0.0,7437.0,3.54,184.0
8470729,2013,18,18.0,18715.0,-1.97,356.0
8467332,2013,68,75.0,71605.0,14.35,1642.0
8476874,2013,78,14.0,86575.0,37.23,1797.0
8476381,2013,80,66.0,75314.0,52.05,1588.0
8474625,2013,55,18.0,36192.0,16.02,810.0
8476445,2013,11,6.0,5719.0,1.69,147.0
8471218,2013,82,53.0,91948.0,68.92,1969.0
8468509,2013,79,44.0,115243.0,48.85,2478.0
8477244,2013,21,2.0,22527.0,1.27,485.0
8476438,2013,78,20.0,76239.0,63.36,1694.0
8470714,2013,19,11.0,15700.0,2.43,351.0
8469760,2013,59,24.0,74219.0,19.65,1615.0
8460621,2013,68,10.0,69064.0,48.93,1492.0
8476411,2013,1,2.0,935.0,-0.55,25.0
8460720,2013,23,58.0,8846.0,0.53,252.0
8475179,2013,81,56.0,105417.0,24.62,2283.0
8474176,2013,72,44.0,67089.0,43.6,1558.0
8466148,2013,72,20.0,78937.0,77.54,1749.0
8476465,2013,48,10.0,52662.0,15.33,1064.0
8474089,2013,32,13.0,12994.0,0.74,321.0
8470123,2013,24,12.0,7071.0,3.73,195.0
8448208,2013,82,46.0,94259.0,81.7,1866.0
8474008,2013,12,0.0,4633.0,0.7,116.0
8471682,2013,75,22.0,67690.0,27.22,1522.0
8467452,2013,53,2.0,60171.0,-0.5,1232.0
8473422,2013,70,76.0,67445.0,40.87,1408.0
8474134,2013,49,16.0,35033.0,13.0,817.0
8471842,2013,37,4.0,26108.0,10.12,600.0
8474870,2013,82,26.0,92420.0,55.46,1998.0
8458537,2013,69,14.0,57808.0,31.15,1229.0
8470280,2013,7,2.0,3033.0,0.85,82.0
8471768,2013,27,4.0,18568.0,7.37,441.0
8475745,2013,70,33.0,71783.0,29.88,1552.0
8476177,2013,75,16.0,84592.0,41.49,1840.0
8474570,2013,72,20.0,78377.0,28.42,1566.0
8476805,2013,1,0.0,316.0,-0.5,10.0
8475158,2013,80,2.0,95138.0,58.8,1941.0
8476468,2013,30,18.0,20615.0,7.91,489.0
8467351,2013,46,24.0,36244.0,8.68,831.0
8475807,2013,16,2.0,11218.0,4.18,295.0
8472394,2013,33,14.0,36961.0,9.95,831.0
8470189,2013,2,0.0,681.0,0.38,17.0
8475191,2013,82,14.0,72355.0,65.83,1584.0
8475193,2013,73,30.0,62856.0,52.4,1451.0
8475414,2013,2,0.0,1138.0,0.39,30.0
8471733,2013,58,134.0,29423.0,3.07,749.0
8470647,2013,55,79.0,33551.0,9.13,812.0
8473604,2013,76,24.0,93328.0,88.39,1966.0
8474520,2013,81,47.0,101558.0,36.67,2158.0
8473514,2013,42,16.0,23490.0,0.93,572.0
8475253,2013,3,0.0,1860.0,0.1,49.0
8471283,2013,52,91.0,40007.0,5.17,929.0
8476456,2013,69,37.0,64853.0,31.84,1497.0
8469798,2013,1,0.0,977.0,0.55,21.0
8474606,2013,16,6.0,17830.0,2.63,438.0
8470685,2013,25,8.0,27188.0,-2.07,558.0
8475755,2013,7,8.0,5139.0,0.5,119.0
8474053,2013,65,20.0,73855.0,67.81,1733.0
8469485,2013,75,30.0,61291.0,36.77,1393.0
8473942,2013,28,4.0,17425.0,4.02,395.0
8473658,2013,50,23.0,46093.0,2.72,1041.0
8473492,2013,55,54.0,41035.0,25.18,954.0
8460492,2013,37,29.0,35897.0,4.2,911.0
8469508,2013,81,32.0,71742.0,-3.8,1696.0
8475098,2013,58,14.0,72897.0,30.33,1574.0
8467329,2013,69,24.0,62890.0,27.67,1389.0
8470159,2013,74,20.0,65511.0,12.97,1814.0
8475155,2013,34,26.0,34154.0,9.97,754.0
8467338,2013,16,4.0,16557.0,9.29,350.0
8477290,2013,68,28.0,53003.0,29.78,1292.0
8476871,2013,25,8.0,16213.0,10.67,388.0
8476227,2013,1,0.0,480.0,-0.11,11.0
8476453,2013,52,14.0,40919.0,26.81,918.0
8470622,2013,30,2.0,20267.0,7.06,501.0
8470614,2013,69,91.0,77149.0,15.08,1678.0
8475196,2013,11,2.0,4783.0,0.86,135.0
8470598,2013,78,46.0,90505.0,59.99,1685.0
8470760,2013,75,28.0,97835.0,33.47,2053.0
8473558,2013,18,4.0,9669.0,2.99,228.0
8474605,2013,53,20.0,52050.0,28.36,1147.0
8471719,2013,33,53.0,8787.0,1.45,252.0
8476062,2013,41,8.0,37081.0,17.08,894.0
8469639,2013,51,16.0,52790.0,14.14,1188.0
8475248,2013,20,9.0,17527.0,0.6,379.0
8467890,2013,79,77.0,84975.0,26.21,1950.0
8469598,2013,76,84.0,103850.0,36.29,2055.0
8476043,2013,13,4.0,8262.0,-0.33,227.0
8475769,2013,16,10.0,13170.0,4.63,307.0
8477059,2013,60,26.0,48723.0,28.79,1079.0
8473588,2013,76,30.0,53118.0,24.59,1356.0
8467931,2013,53,99.0,38128.0,4.6,921.0
8470039,2013,80,22.0,82179.0,32.82,1864.0
8475206,2013,1,0.0,1011.0,0.63,23.0
8477832,2013,1,0.0,612.0,0.22,15.0
8471504,2013,63,32.0,53613.0,13.75,1187.0
8470187,2013,75,45.0,95365.0,47.0,2013.0
8470750,2013,75,36.0,73222.0,26.07,1571.0
8476850,2013,66,10.0,78688.0,26.25,1487.0
8468501,2013,56,20.0,56392.0,18.35,1201.0
8474618,2013,76,20.0,85780.0,22.25,2021.0
8470871,2013,22,0.0,13696.0,1.36,346.0
8474602,2013,76,16.0,106074.0,16.66,2021.0
8474597,2013,5,2.0,2947.0,0.3,64.0
8469638,2013,81,18.0,76306.0,65.11,1633.0
8476798,2013,2,2.0,781.0,0.38,20.0
8474201,2013,13,20.0,5363.0,-2.33,136.0
8470794,2013,82,32.0,97663.0,97.02,2221.0
8474715,2013,79,18.0,74840.0,49.3,1635.0
8474498,2013,52,28.0,39740.0,22.61,1015.0
8473512,2013,82,46.0,100538.0,87.85,2062.0
8471339,2013,65,24.0,72716.0,43.86,1521.0
8475637,2013,2,2.0,1660.0,1.82,38.0
8476459,2013,69,18.0,59198.0,41.81,1395.0
8477227,2013,15,2.0,7051.0,2.99,200.0
8469547,2013,11,5.0,4610.0,1.53,114.0
8473932,2013,1,0.0,513.0,-0.29,14.0
8474056,2013,82,81.0,121112.0,52.6,2196.0
8473482,2013,68,22.0,61890.0,36.23,1465.0
8474565,2013,81,22.0,123245.0,69.75,2583.0
8474569,2013,81,21.0,73950.0,30.04,1602.0
8474660,2013,6,0.0,5821.0,3.3,118.0
8475223,2013,18,0.0,13104.0,4.46,283.0
8473584,2013,82,50.0,121164.0,18.4,2334.0
8470839,2013,45,38.0,30404.0,-2.85,741.0
8468162,2013,18,9.0,9450.0,-2.89,299.0
8471185,2013,38,12.0,40166.0,14.29,925.0
8471664,2013,82,22.0,85330.0,32.43,1859.0
8474192,2013,44,11.0,31712.0,13.13,720.0
8475759,2013,5,2.0,4363.0,0.9,107.0
8468635,2013,65,39.0,44966.0,11.01,1098.0
8467977,2013,76,70.0,30630.0,1.64,811.0
8471657,2013,71,92.0,43995.0,7.49,1075.0
8468483,2013,41,10.0,41814.0,34.71,833.0
8466309,2013,8,4.0,6079.0,-1.97,153.0
8474774,2013,49,37.0,50582.0,9.54,976.0
8475167,2013,75,53.0,100969.0,62.0,2001.0
8474062,2013,73,19.0,55492.0,24.76,1361.0
8470302,2013,75,14.0,65928.0,25.79,1616.0
8468478,2013,72,31.0,79843.0,16.79,1829.0
8470886,2013,63,84.0,50373.0,4.45,1223.0
8475332,2013,2,0.0,2066.0,0.9,50.0
8474009,2013,77,22.0,74981.0,50.1,1669.0
8468526,2013,78,48.0,74240.0,39.15,1799.0
8474031,2013,81,38.0,99964.0,58.05,2118.0
8475735,2013,1,0.0,223.0,0.18,6.0
8475119,2013,20,12.0,12953.0,-3.52,279.0
8468639,2013,41,8.0,48350.0,14.41,1015.0
8470852,2013,75,34.0,80863.0,45.1,1613.0
8471450,2013,2,0.0,825.0,0.13,20.0
8470775,2013,81,27.0,62521.0,22.71,1548.0
8469469,2013,74,26.0,71818.0,30.7,1599.0
8470065,2013,6,0.0,2528.0,-1.5,58.0
8477814,2013,13,14.0,15244.0,1.11,327.0
8465185,2013,76,48.0,92671.0,30.38,2066.0
8475423,2013,16,0.0,7485.0,3.41,199.0
8465202,2013,71,18.0,77490.0,24.47,1815.0
8473446,2013,80,51.0,110433.0,34.97,2258.0
8475619,2013,41,39.0,18112.0,-3.14,409.0
8474038,2013,47,17.0,40729.0,19.37,1037.0
8475808,2013,17,2.0,9072.0,-1.54,227.0
8474818,2013,78,30.0,89647.0,27.34,1968.0
8467463,2013,26,6.0,16150.0,5.08,361.0
8474168,2013,65,12.0,53928.0,17.54,1295.0
8473712,2013,27,57.0,6490.0,-1.74,189.0
8471716,2013,70,29.0,64192.0,34.44,1444.0
8476799,2013,1,0.0,1065.0,-0.6,19.0
8470176,2013,62,40.0,61401.0,41.25,1386.0
8469992,2013,48,42.0,37117.0,11.93,842.0
8467400,2013,70,39.0,97017.0,26.55,1917.0
8476116,2013,75,86.0,58790.0,40.2,1425.0
8475314,2013,22,14.0,20754.0,17.11,464.0
8476289,2013,1,2.0,801.0,0.15,25.0
8474151,2013,77,36.0,114546.0,51.58,2304.0
8473449,2013,71,37.0,86988.0,63.83,1577.0
8476880,2013,82,121.0,39057.0,6.0,913.0
8474697,2013,13,38.0,9815.0,0.25,245.0
8470640,2013,82,28.0,109159.0,30.12,2242.0
8476463,2013,79,22.0,113244.0,15.7,2391.0
8467330,2013,83,51.0,84547.0,41.39,1845.0
8468778,2013,54,50.0,17428.0,-4.85,444.0
8475233,2013,70,28.0,74881.0,13.39,1401.0
8474736,2013,67,99.0,30944.0,1.26,749.0
8474138,2013,34,2.0,19525.0,4.55,459.0
8468518,2013,49,18.0,46686.0,18.14,1066.0
8471856,2013,53,29.0,34898.0,8.5,777.0
8475182,2013,17,6.0,14027.0,4.73,298.0
8473546,2013,64,12.0,54502.0,30.02,1315.0
8468484,2013,25,24.0,23264.0,6.4,559.0
8475172,2013,78,57.0,81386.0,37.23,1748.0
8476367,2013,10,6.0,7222.0,1.28,174.0
8476470,2013,17,8.0,13493.0,2.83,301.0
8470834,2013,78,76.0,108042.0,55.78,1978.0
8474100,2013,77,18.0,69496.0,46.96,1569.0
8469492,2013,69,44.0,88641.0,23.03,1705.0
8476480,2013,4,4.0,2273.0,-0.22,57.0
8476086,2013,2,7.0,778.0,-0.25,22.0
8470600,2013,82,34.0,144666.0,41.51,2625.0
8474582,2013,15,10.0,9021.0,-0.34,212.0
8467371,2013,80,42.0,86371.0,44.19,1696.0
8471762,2013,18,6.0,8347.0,0.02,208.0
8466160,2013,71,66.0,50705.0,20.04,1196.0
8474577,2013,80,34.0,68480.0,15.62,1614.0
8465978,2013,64,74.0,33768.0,11.04,780.0
8475309,2013,22,0.0,10621.0,1.23,262.0
8468700,2013,75,51.0,62130.0,14.32,1519.0
8471331,2013,12,2.0,8370.0,-1.04,182.0
8473589,2013,18,15.0,16116.0,1.37,403.0
8467514,2013,45,6.0,54722.0,45.57,1122.0
8475260,2013,7,0.0,3333.0,0.37,94.0
8477493,2013,54,10.0,55329.0,26.94,1230.0
8470699,2013,78,30.0,104455.0,8.37,2245.0
8475602,2013,13,0.0,7312.0,3.46,171.0
8475749,2013,2,0.0,862.0,-0.68,20.0
8474519,2013,13,4.0,14208.0,-1.15,293.0
8464966,2013,63,41.0,73516.0,20.5,1688.0
8470274,2013,78,30.0,89738.0,46.06,1958.0
8468493,2013,82,35.0,105480.0,21.8,2265.0
8471663,2013,7,5.0,2576.0,-1.75,64.0
8474638,2013,3,0.0,2285.0,0.3,66.0
8469467,2013,33,15.0,22197.0,2.78,504.0
8474589,2013,80,32.0,90490.0,30.59,1729.0
8467545,2013,82,18.0,77649.0,41.01,1646.0
8475671,2013,14,10.0,8107.0,3.73,189.0
